Sales Report,,,,,,,,,,,,,,,,,
Date,Day,Sales Rep,Product,Units, Price ,Total Sales,City,Region,,,,,,,,,
01 March 2039,Sunday,Elvira  Bowman,Nestle Milky Bar Stick,2,278.00,556,Srinagar,North,,,,,,,,,
02 March 2039,Monday,Max  Rodgers,Nestle Toffee Crumble,2,477.00,954,Nagpur,West,,,,,,,,,
03 March 2039,Tuesday,Ruben  Nunez,Nestle Smarties Pop-Up,2,247.00,494,Ahmedabad,West,,,,,,,,,
04 March 2039,Wednesday,Herman  Williams,Nestle Nobbly Bobbly,2,388.00,776,Darjeeling,East,,,,,,,,,
05 March 2039,Thursday,Brooke  Horton,Nestle Aero Mint Potz,3,374.00,1122,Nainital,North,,,,,,,,,
06 March 2039,Friday,Iris  Underwood,Nestle Rowntree Fruit Pastil,7,175.00,1225,Pune,West,,,,,,,,,
07 March 2039,Saturday,Della  Jensen,Nestle Milky Bar Stick,4,484.00,1936,Patna,East,,,,,,,,,
08 March 2039,Sunday,Fernando  Rowe,Nestle Rolo Potz,4,316.00,1264,Ahmedabad,West,,,,,,,,,
09 March 2039,Monday,Don  Gonzales,Nestle Aero Mint Potz,4,197.00,788,Mysore,South,,,,,,,,,
10 March 2039,Tuesday,Rachel  Gomez,Nestle Aero Mint Potz,3,483.00,1449,Delhi,North,,,,,,,,,
11 March 2039,Wednesday,Ellen  Weaver,Nestle Aero Mint Potz,1,342.00,342,Hyderabad,South,,,,,,,,,
12 March 2039,Thursday,Elbert  Klein,Nestle Aero Mint Potz,4,489.00,1956,Cochin,South,,,,,,,,,
13 March 2039,Friday,Kyle  Carr,Nestle Rowntree Fruit Pastil,2,378.00,756,Delhi,North,,,,,,,,,
14 March 2039,Saturday,Della  Jensen,Nestle Fab,2,296.00,592,Patna,East,,,,,,,,,
15 March 2039,Sunday,Sylvester  Morales,Nestle Smarties Pop-Up,1,351.00,351,Mumbai,West,,,,,,,,,
16 March 2039,Monday,Nellie  Joseph,Nestle Smarties Pop-Up,2,135.00,270,Patna,East,,,,,,,,,
17 March 2039,Tuesday,Andrew  Meyer,Nestle Aero Mint Potz,3,448.00,1344,Mumbai,West,,,,,,,,,
18 March 2039,Wednesday,Brooke  Horton,Nestle Milky Bar Stick,1,487.00,487,Nainital,North,,,,,,,,,
19 March 2039,Thursday,Max  Rodgers,Nestle Smarties Pop-Up,1,390.00,390,Nagpur,West,,,,,,,,,
20 March 2039,Friday,Lance  Yates,Nestle Aero Mint Potz,2,294.00,588,Srinagar,North,,,,,,,,,
21 March 2039,Saturday,Billie  Chandler,Nestle Rowntree Fruit Pastil,3,454.00,1362,Surat,West,,,,,,,,,
22 March 2039,Sunday,Cindy  Becker,Nestle Aero Mint Potz,1,242.00,242,Bangalore,South,,,,,,,,,
23 March 2039,Monday,Lee  Mack,Nestle Toffee Crumble,24,118.00,2832,Delhi,North,,,,,,,,,
24 March 2039,Tuesday,Pauline  Beck,Nestle Kit Kat Cone,3,198.00,594,Pune,West,,,,,,,,,
25 March 2039,Wednesday,Salvador  Bass,Nestle Milky Bar Stick,2,248.00,496,Goa,West,,,,,,,,,
26 March 2039,Thursday,Patty  Thompson,Nestle Aero Mint Potz,1,290.00,290,Mumbai,West,,,,,,,,,
27 March 2039,Friday,Mable  Lindsey,Nestle Fab,1,227.00,227,Ahmedabad,West,,,,,,,,,
28 March 2039,Saturday,Christy  Olson,Nestle Smarties Pop-Up,2,446.00,892,Surat,West,,,,,,,,,
29 March 2039,Sunday,Andrew  Meyer,Nestle Kit Kat Cone,1,199.00,199,Mumbai,West,,,,,,,,,
30 March 2039,Monday,Isabel  Cross,Nestle Fab,2,374.00,748,Ranchi,East,,,,,,,,,
31 March 2039,Tuesday,Rachel  Gomez,Nestle Rolo Potz,2,433.00,866,Delhi,North,,,,,,,,,
01 April 2039,Wednesday,Carla  Mccormick,Nestle Aero Mint Potz,3,359.00,1077,Varanasi,North,,,,,,,,,
02 April 2039,Thursday,Robert  Munoz,Nestle Rowntree Fruit Pastil,17,207.00,3519,Delhi,North,,,,,,,,,
03 April 2039,Friday,Brooke  Horton,Nestle Milky Bar Stick,2,252.00,504,Nainital,North,,,,,,,,,
04 April 2039,Saturday,Herman  Williams,Nestle Kit Kat Cone,2,371.00,742,Darjeeling,East,,,,,,,,,
05 April 2039,Sunday,Lula  Daniels,Nestle Aero Mint Potz,3,347.00,1041,Nainital,North,,,,,,,,,
06 April 2039,Monday,Cindy  Becker,Nestle Smarties Pop-Up,3,276.00,828,Bangalore,South,,,,,,,,,
07 April 2039,Tuesday,Max  Rodgers,Nestle Toffee Crumble,2,244.00,488,Nagpur,West,,,,,,,,,
08 April 2039,Wednesday,Elaine  Ellis,Nestle Maxibon Cookie,1,143.00,143,Hyderabad,South,,,,,,,,,
09 April 2039,Thursday,Carla  Mccormick,Nestle Smarties Pop-Up,2,366.00,732,Varanasi,North,,,,,,,,,
10 April 2039,Friday,Donna  Reid,Nestle Milky Bar Stick,2,485.00,970,Goa,West,,,,,,,,,
11 April 2039,Saturday,Arturo  Francis,Nestle Smarties Pop-Up,3,383.00,1149,Ranchi,East,,,,,,,,,
12 April 2039,Sunday,Shari  Silva,Nestle Rowntree Screamers,2,127.00,254,Mysore,South,,,,,,,,,
13 April 2039,Monday,Edwin  Malone,Nestle Milky Bar Stick,2,347.00,694,Kolkata,East,,,,,,,,,
14 April 2039,Tuesday,Andrew  Meyer,Nestle Milky Bar Stick,2,301.00,602,Mumbai,West,,,,,,,,,
15 April 2039,Wednesday,Edwin  Malone,Nestle Milky Bar Stick,2,393.00,786,Kolkata,East,,,,,,,,,
16 April 2039,Thursday,Joey  Wong,Nestle Rolo Potz,3,328.00,984,Goa,West,,,,,,,,,
17 April 2039,Friday,Rachel  Gomez,Nestle Smarties Pop-Up,3,269.00,807,Delhi,North,,,,,,,,,
18 April 2039,Saturday,Nellie  Joseph,Nestle Toffee Crumble,3,323.00,969,Patna,East,,,,,,,,,
19 April 2039,Sunday,Woodrow  Colon,Nestle Rowntree Screamers,2,101.00,202,Cochin,South,,,,,,,,,
20 April 2039,Monday,Guillermo  Potter,Nestle Milky Bar Stick,2,470.00,940,Nainital,North,,,,,,,,,
21 April 2039,Tuesday,Cecilia  Manning,Nestle Milky Bar Stick,2,111.00,222,Trivandrum,South,,,,,,,,,
22 April 2039,Wednesday,Bernadette  Page,Nestle Kit Kat Cone,4,325.00,1300,Delhi,North,,,,,,,,,
23 April 2039,Thursday,Isabel  Cross,Nestle Kit Kat Cone,2,256.00,512,Ranchi,East,,,,,,,,,
24 April 2039,Friday,Guillermo  Potter,Nestle Milky Bar Stick,4,339.00,1356,Nainital,North,,,,,,,,,
25 April 2039,Saturday,Max  Rodgers,Nestle Rolo Potz,2,233.00,466,Nagpur,West,,,,,,,,,
26 April 2039,Sunday,Rachel  Gomez,Nestle Fab,2,318.00,636,Delhi,North,,,,,,,,,
27 April 2039,Monday,Cindy  Becker,Nestle Smarties Pop-Up,3,149.00,447,Bangalore,South,,,,,,,,,
28 April 2039,Tuesday,Christy  Olson,Nestle Milky Bar Stick,1,269.00,269,Surat,West,,,,,,,,,
29 April 2039,Wednesday,Salvador  Bass,Nestle Maxibon Cookie,2,347.00,694,Goa,West,,,,,,,,,
30 April 2039,Thursday,Della  Jensen,Nestle Rowntree Fruit Pastil,2,434.00,868,Patna,East,,,,,,,,,
01 May 2039,Friday,Guillermo  Potter,Nestle Fab,4,280.00,1120,Nainital,North,,,,,,,,,
02 May 2039,Saturday,Cecilia  Manning,Nestle Milky Bar Stick,3,360.00,1080,Trivandrum,South,,,,,,,,,
03 May 2039,Sunday,Nellie  Joseph,Nestle Maxibon Cookie,3,426.00,1278,Patna,East,,,,,,,,,
04 May 2039,Monday,Joey  Wong,Nestle Aero Mint Potz,2,268.00,536,Goa,West,,,,,,,,,
05 May 2039,Tuesday,Lynette  Brewer,Nestle Milky Bar Stick,2,205.00,410,Varanasi,North,,,,,,,,,
06 May 2039,Wednesday,Cassandra  Franklin,Nestle Smarties Pop-Up,2,378.00,756,Delhi,North,,,,,,,,,
07 May 2039,Thursday,Cassandra  Franklin,Nestle Smarties Pop-Up,2,439.00,878,Delhi,North,,,,,,,,,
08 May 2039,Friday,Isabel  Cross,Nestle Milky Bar Stick,23,426.00,9798,Ranchi,East,,,,,,,,,
09 May 2039,Saturday,Cindy  Becker,Nestle Fab,3,249.00,747,Bangalore,South,,,,,,,,,
10 May 2039,Sunday,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,149.00,447,Delhi,North,,,,,,,,,
11 May 2039,Monday,Carla  Mccormick,Nestle Rowntree Fruit Pastil,1,287.00,287,Varanasi,North,,,,,,,,,
12 May 2039,Tuesday,Lee  Mack,Nestle Maxibon Cookie,3,119.00,357,Delhi,North,,,,,,,,,
13 May 2039,Wednesday,Cassandra  Franklin,Nestle Fab,1,407.00,407,Delhi,North,,,,,,,,,
14 May 2039,Thursday,Ernest  Davis,Nestle Milky Bar Stick,2,186.00,372,Mumbai,West,,,,,,,,,
15 May 2039,Friday,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,255.00,510,Ranchi,East,,,,,,,,,
16 May 2039,Saturday,Johanna  Boone,Nestle Fab,2,241.00,482,Mysore,South,,,,,,,,,
17 May 2039,Sunday,Mable  Lindsey,Nestle Milky Bar Stick,3,373.00,1119,Ahmedabad,West,,,,,,,,,
18 May 2039,Monday,Billie  Chandler,Nestle Rolo Potz,18,395.00,7110,Surat,West,,,,,,,,,
19 May 2039,Tuesday,Drew  Rogers,Nestle Fab,2,439.00,878,Delhi,North,,,,,,,,,
20 May 2039,Wednesday,Isabel  Cross,Nestle Smarties Pop-Up,2,277.00,554,Ranchi,East,,,,,,,,,
21 May 2039,Thursday,Robert  Munoz,Nestle Kit Kat Cone,1,309.00,309,Delhi,North,,,,,,,,,
22 May 2039,Friday,Salvador  Bass,Nestle Fab,2,490.00,980,Goa,West,,,,,,,,,
23 May 2039,Saturday,Trevor  Jones,Nestle Rowntree Fruit Pastil,1,252.00,252,Pune,West,,,,,,,,,
24 May 2039,Sunday,Salvador  Bass,Nestle Smarties Pop-Up,1,170.00,170,Goa,West,,,,,,,,,
25 May 2039,Monday,Johanna  Boone,Nestle Rowntree Fruit Pastil,3,144.00,432,Mysore,South,,,,,,,,,
26 May 2039,Tuesday,Andrew  Meyer,Nestle Rolo Potz,4,248.00,992,Mumbai,West,,,,,,,,,
27 May 2039,Wednesday,Ben  Perez,Nestle Smarties Pop-Up,1,365.00,365,Goa,West,,,,,,,,,
28 May 2039,Thursday,Nellie  Joseph,Nestle Toffee Crumble,3,448.00,1344,Patna,East,,,,,,,,,
29 May 2039,Friday,Brooke  Horton,Nestle Toffee Crumble,23,366.00,8418,Nainital,North,,,,,,,,,
30 May 2039,Saturday,Ruben  Nunez,Nestle Kit Kat Cone,19,490.00,9310,Ahmedabad,West,,,,,,,,,
31 May 2039,Sunday,Andrew  Meyer,Nestle Milky Bar Stick,4,432.00,1728,Mumbai,West,,,,,,,,,
01 June 2039,Monday,Isabel  Cross,Nestle Rolo Potz,3,196.00,588,Ranchi,East,,,,,,,,,
02 June 2039,Tuesday,Fernando  Rowe,Nestle Milky Bar Stick,1,253.00,253,Ahmedabad,West,,,,,,,,,
03 June 2039,Wednesday,Eric  Rose,Nestle Aero Mint Potz,2,345.00,690,Mumbai,West,,,,,,,,,
04 June 2039,Thursday,Rachel  Gomez,Nestle Fab,2,253.00,506,Delhi,North,,,,,,,,,
05 June 2039,Friday,Elbert  Klein,Nestle Smarties Pop-Up,3,143.00,429,Cochin,South,,,,,,,,,
06 June 2039,Saturday,Rachel  Gomez,Nestle Aero Mint Potz,2,133.00,266,Delhi,North,,,,,,,,,
07 June 2039,Sunday,Beth  Tucker,Nestle Kit Kat Cone,3,110.00,330,Pune,West,,,,,,,,,
08 June 2039,Monday,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,318.00,636,Shimla,North,,,,,,,,,
09 June 2039,Tuesday,Isabel  Cross,Nestle Smarties Pop-Up,1,146.00,146,Ranchi,East,,,,,,,,,
10 June 2039,Wednesday,Ben  Perez,Nestle Maxibon Cookie,2,444.00,888,Goa,West,,,,,,,,,
11 June 2039,Thursday,Drew  Rogers,Nestle Maxibon Cookie,3,233.00,699,Delhi,North,,,,,,,,,
12 June 2039,Friday,Salvador  Bass,Nestle Toffee Crumble,1,367.00,367,Goa,West,,,,,,,,,
13 June 2039,Saturday,Max  Rodgers,Nestle Milky Bar Stick,1,296.00,296,Nagpur,West,,,,,,,,,
14 June 2039,Sunday,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,189.00,378,Ranchi,East,,,,,,,,,
15 June 2039,Monday,Della  Jensen,Nestle Milky Bar Stick,2,153.00,306,Patna,East,,,,,,,,,
16 June 2039,Tuesday,Max  Rodgers,Nestle Milky Bar Stick,2,341.00,682,Nagpur,West,,,,,,,,,
17 June 2039,Wednesday,Cecilia  Manning,Nestle Smarties Pop-Up,1,341.00,341,Trivandrum,South,,,,,,,,,
18 June 2039,Thursday,Trevor  Jones,Nestle Toffee Crumble,4,214.00,856,Pune,West,,,,,,,,,
19 June 2039,Friday,Ernest  Davis,Nestle Rowntree Fruit Pastil,2,320.00,640,Mumbai,West,,,,,,,,,
20 June 2039,Saturday,Trevor  Jones,Nestle Rowntree Screamers,4,134.00,536,Pune,West,,,,,,,,,
21 June 2039,Sunday,Jaime  Pearson,Nestle Fab,2,402.00,804,Jodhpur,North,,,,,,,,,
22 June 2039,Monday,Della  Jensen,Nestle Smarties Pop-Up,16,461.00,7376,Patna,East,,,,,,,,,
23 June 2039,Tuesday,Lee  Mack,Nestle Rowntree Fruit Pastil,3,121.00,363,Delhi,North,,,,,,,,,
24 June 2039,Wednesday,Jenny  Garcia,Nestle Fab,2,441.00,882,Shimla,North,,,,,,,,,
25 June 2039,Thursday,Jaime  Pearson,Nestle Milky Bar Stick,4,335.00,1340,Jodhpur,North,,,,,,,,,
26 June 2039,Friday,Bobbie  Ryan,Nestle Milky Bar Stick,3,302.00,906,Darjeeling,East,,,,,,,,,
27 June 2039,Saturday,Della  Jensen,Nestle Milky Bar Stick,1,332.00,332,Patna,East,,,,,,,,,
28 June 2039,Sunday,Sonya  Mullins,Nestle Fab,2,158.00,316,Kolkata,East,,,,,,,,,
29 June 2039,Monday,Brooke  Horton,Nestle Aero Mint Potz,4,468.00,1872,Nainital,North,,,,,,,,,
30 June 2039,Tuesday,Robert  Munoz,Nestle Milky Bar Stick,14,427.00,5978,Delhi,North,,,,,,,,,
01 July 2039,Wednesday,Jenny  Garcia,Nestle Fab,24,376.00,9024,Shimla,North,,,,,,,,,
02 July 2039,Thursday,Colleen  Warren,Nestle Rowntree Fruit Pastil,1,419.00,419,Ahmedabad,West,,,,,,,,,
03 July 2039,Friday,Austin  Reynolds,Nestle Maxibon Cookie,2,450.00,900,Kolkata,East,,,,,,,,,
04 July 2039,Saturday,Ernest  Davis,Nestle Rowntree Fruit Pastil,3,496.00,1488,Mumbai,West,,,,,,,,,
05 July 2039,Sunday,Elbert  Klein,Nestle Fab,24,488.00,11712,Cochin,South,,,,,,,,,
06 July 2039,Monday,Elbert  Klein,Nestle Fab,2,297.00,594,Cochin,South,,,,,,,,,
07 July 2039,Tuesday,Rachel  Gomez,Nestle Aero Mint Potz,3,141.00,423,Delhi,North,,,,,,,,,
08 July 2039,Wednesday,Robert  Munoz,Nestle Rolo Potz,3,187.00,561,Delhi,North,,,,,,,,,
09 July 2039,Thursday,Mable  Lindsey,Nestle Fab,2,197.00,394,Ahmedabad,West,,,,,,,,,
10 July 2039,Friday,Don  Gonzales,Nestle Maxibon Cookie,2,481.00,962,Mysore,South,,,,,,,,,
11 July 2039,Saturday,Salvador  Bass,Nestle Nobbly Bobbly,1,165.00,165,Goa,West,,,,,,,,,
12 July 2039,Sunday,Carla  Mccormick,Nestle Rowntree Fruit Pastil,3,176.00,528,Varanasi,North,,,,,,,,,
13 July 2039,Monday,Willie  Vega,Nestle Rowntree Screamers,2,251.00,502,Delhi,North,,,,,,,,,
14 July 2039,Tuesday,Arturo  Francis,Nestle Smarties Pop-Up,1,476.00,476,Ranchi,East,,,,,,,,,
15 July 2039,Wednesday,Edwin  Malone,Nestle Milky Bar Stick,2,148.00,296,Kolkata,East,,,,,,,,,
16 July 2039,Thursday,Lynette  Brewer,Nestle Maxibon Cookie,3,405.00,1215,Varanasi,North,,,,,,,,,
17 July 2039,Friday,Tracy  Reed,Nestle Fab,3,352.00,1056,Agra,North,,,,,,,,,
18 July 2039,Saturday,Jaime  Pearson,Nestle Milky Bar Stick,2,147.00,294,Jodhpur,North,,,,,,,,,
19 July 2039,Sunday,Johanna  Boone,Nestle Smarties Pop-Up,3,373.00,1119,Mysore,South,,,,,,,,,
20 July 2039,Monday,Iris  Underwood,Nestle Fab,25,301.00,7525,Pune,West,,,,,,,,,
21 July 2039,Tuesday,Willie  Vega,Nestle Aero Mint Potz,1,185.00,185,Delhi,North,,,,,,,,,
22 July 2039,Wednesday,Christina  Fuller,Nestle Nobbly Bobbly,2,196.00,392,Nagpur,West,,,,,,,,,
23 July 2039,Thursday,Isabel  Cross,Nestle Nobbly Bobbly,3,461.00,1383,Ranchi,East,,,,,,,,,
24 July 2039,Friday,Andrew  Meyer,Nestle Toffee Crumble,2,383.00,766,Mumbai,West,,,,,,,,,
25 July 2039,Saturday,Salvador  Bass,Nestle Rolo Potz,2,226.00,452,Goa,West,,,,,,,,,
26 July 2039,Sunday,Mable  Lindsey,Nestle Smarties Pop-Up,2,438.00,876,Ahmedabad,West,,,,,,,,,
27 July 2039,Monday,Shari  Silva,Nestle Rowntree Fruit Pastil,17,295.00,5015,Mysore,South,,,,,,,,,
28 July 2039,Tuesday,Ben  Perez,Nestle Toffee Crumble,2,111.00,222,Goa,West,,,,,,,,,
29 July 2039,Wednesday,Sylvester  Morales,Nestle Milky Bar Stick,1,126.00,126,Mumbai,West,,,,,,,,,
30 July 2039,Thursday,Christina  Fuller,Nestle Maxibon Cookie,2,102.00,204,Nagpur,West,,,,,,,,,
31 July 2039,Friday,Max  Rodgers,Nestle Nobbly Bobbly,24,394.00,9456,Nagpur,West,,,,,,,,,
01 August 2039,Saturday,Rachel  Gomez,Nestle Smarties Pop-Up,1,161.00,161,Delhi,North,,,,,,,,,
02 August 2039,Sunday,Rachel  Gomez,Nestle Smarties Pop-Up,3,244.00,732,Delhi,North,,,,,,,,,
03 August 2039,Monday,Mable  Lindsey,Nestle Aero Mint Potz,1,369.00,369,Ahmedabad,West,,,,,,,,,
04 August 2039,Tuesday,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,126.00,252,Trivandrum,South,,,,,,,,,
05 August 2039,Wednesday,Drew  Rogers,Nestle Smarties Pop-Up,3,274.00,822,Delhi,North,,,,,,,,,
06 August 2039,Thursday,Brooke  Horton,Nestle Aero Mint Potz,3,287.00,861,Nainital,North,,,,,,,,,
07 August 2039,Friday,Edwin  Malone,Nestle Milky Bar Stick,15,159.00,2385,Kolkata,East,,,,,,,,,
08 August 2039,Saturday,Peter  Hodges,Nestle Aero Mint Potz,4,295.00,1180,Shimla,North,,,,,,,,,
09 August 2039,Sunday,Don  Gonzales,Nestle Maxibon Cookie,2,309.00,618,Mysore,South,,,,,,,,,
10 August 2039,Monday,Isabel  Cross,Nestle Maxibon Cookie,2,301.00,602,Ranchi,East,,,,,,,,,
11 August 2039,Tuesday,Isabel  Cross,Nestle Nobbly Bobbly,2,351.00,702,Ranchi,East,,,,,,,,,
12 August 2039,Wednesday,Edwin  Malone,Nestle Rolo Potz,1,127.00,127,Kolkata,East,,,,,,,,,
13 August 2039,Thursday,Lynette  Brewer,Nestle Milky Bar Stick,2,335.00,670,Varanasi,North,,,,,,,,,
14 August 2039,Friday,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,358.00,716,Nagpur,West,,,,,,,,,
15 August 2039,Saturday,Elaine  Ellis,Nestle Smarties Pop-Up,2,269.00,538,Hyderabad,South,,,,,,,,,
16 August 2039,Sunday,Dan  Peterson,Nestle Rowntree Fruit Pastil,1,300.00,300,Shimla,North,,,,,,,,,
17 August 2039,Monday,Donna  Reid,Nestle Fab,14,172.00,2408,Goa,West,,,,,,,,,
18 August 2039,Tuesday,Jaime  Pearson,Nestle Smarties Pop-Up,2,232.00,464,Jodhpur,North,,,,,,,,,
19 August 2039,Wednesday,Donna  Reid,Nestle Rowntree Fruit Pastil,1,212.00,212,Goa,West,,,,,,,,,
20 August 2039,Thursday,Lula  Daniels,Nestle Rolo Potz,1,233.00,233,Nainital,North,,,,,,,,,
21 August 2039,Friday,Paulette  Spencer,Nestle Fab,1,476.00,476,Hyderabad,South,,,,,,,,,
22 August 2039,Saturday,Cassandra  Franklin,Nestle Toffee Crumble,1,129.00,129,Delhi,North,,,,,,,,,
23 August 2039,Sunday,Ivan  Adkins,Nestle Milky Bar Stick,2,370.00,740,Mumbai,West,,,,,,,,,
24 August 2039,Monday,Jaime  Pearson,Nestle Kit Kat Cone,2,225.00,450,Jodhpur,North,,,,,,,,,
25 August 2039,Tuesday,Carla  Mccormick,Nestle Kit Kat Cone,1,339.00,339,Varanasi,North,,,,,,,,,
26 August 2039,Wednesday,Donna  Reid,Nestle Smarties Pop-Up,3,337.00,1011,Goa,West,,,,,,,,,
27 August 2039,Thursday,Drew  Rogers,Nestle Smarties Pop-Up,2,403.00,806,Delhi,North,,,,,,,,,
28 August 2039,Friday,Sylvester  Morales,Nestle Nobbly Bobbly,3,236.00,708,Mumbai,West,,,,,,,,,
29 August 2039,Saturday,Rachel  Gomez,Nestle Aero Mint Potz,3,498.00,1494,Delhi,North,,,,,,,,,
30 August 2039,Sunday,Rachel  Gomez,Nestle Kit Kat Cone,3,169.00,507,Delhi,North,,,,,,,,,
31 August 2039,Monday,Mable  Lindsey,Nestle Smarties Pop-Up,8,128.00,1024,Ahmedabad,West,,,,,,,,,
01 September 2039,Tuesday,Cassandra  Franklin,Nestle Fab,24,334.00,8016,Delhi,North,,,,,,,,,
02 September 2039,Wednesday,Shari  Silva,Nestle Toffee Crumble,2,191.00,382,Mysore,South,,,,,,,,,
03 September 2039,Thursday,Cecilia  Manning,Nestle Rowntree Fruit Pastil,3,310.00,930,Trivandrum,South,,,,,,,,,
04 September 2039,Friday,Max  Rodgers,Nestle Rowntree Fruit Pastil,1,215.00,215,Nagpur,West,,,,,,,,,
05 September 2039,Saturday,Shari  Silva,Nestle Milky Bar Stick,2,361.00,722,Mysore,South,,,,,,,,,
06 September 2039,Sunday,Rachel  Gomez,Nestle Maxibon Cookie,2,277.00,554,Delhi,North,,,,,,,,,
07 September 2039,Monday,Elbert  Klein,Nestle Aero Mint Potz,13,351.00,4563,Cochin,South,,,,,,,,,
08 September 2039,Tuesday,Donna  Reid,Nestle Milky Bar Stick,2,131.00,262,Goa,West,,,,,,,,,
09 September 2039,Wednesday,Marion  Glover,Nestle Kit Kat Cone,1,314.00,314,Durgapur,East,,,,,,,,,
10 September 2039,Thursday,Drew  Rogers,Nestle Maxibon Cookie,2,389.00,778,Delhi,North,,,,,,,,,
11 September 2039,Friday,Nellie  Joseph,Nestle Rolo Potz,2,224.00,448,Patna,East,,,,,,,,,
12 September 2039,Saturday,Carla  Mccormick,Nestle Maxibon Cookie,3,133.00,399,Varanasi,North,,,,,,,,,
13 September 2039,Sunday,Robert  Munoz,Nestle Smarties Pop-Up,2,362.00,724,Delhi,North,,,,,,,,,
14 September 2039,Monday,Andrew  Meyer,Nestle Toffee Crumble,2,248.00,496,Mumbai,West,,,,,,,,,
15 September 2039,Tuesday,Eric  Rose,Nestle Milky Bar Stick,3,381.00,1143,Mumbai,West,,,,,,,,,
16 September 2039,Wednesday,Edwin  Malone,Nestle Smarties Pop-Up,3,426.00,1278,Kolkata,East,,,,,,,,,
17 September 2039,Thursday,Jenny  Garcia,Nestle Rolo Potz,3,308.00,924,Shimla,North,,,,,,,,,
18 September 2039,Friday,Don  Gonzales,Nestle Smarties Pop-Up,2,222.00,444,Mysore,South,,,,,,,,,
19 September 2039,Saturday,Shari  Silva,Nestle Aero Mint Potz,15,369.00,5535,Mysore,South,,,,,,,,,
20 September 2039,Sunday,Rachel  Gomez,Nestle Milky Bar Stick,3,379.00,1137,Delhi,North,,,,,,,,,
21 September 2039,Monday,Edwin  Malone,Nestle Rowntree Screamers,2,249.00,498,Kolkata,East,,,,,,,,,
22 September 2039,Tuesday,Herman  Williams,Nestle Kit Kat Cone,3,421.00,1263,Darjeeling,East,,,,,,,,,
23 September 2039,Wednesday,Patty  Thompson,Nestle Maxibon Cookie,2,245.00,490,Mumbai,West,,,,,,,,,
24 September 2039,Thursday,Ben  Perez,Nestle Toffee Crumble,4,373.00,1492,Goa,West,,,,,,,,,
25 September 2039,Friday,Herman  Williams,Nestle Milky Bar Stick,2,138.00,276,Darjeeling,East,,,,,,,,,
26 September 2039,Saturday,Shari  Silva,Nestle Rowntree Fruit Pastil,1,204.00,204,Mysore,South,,,,,,,,,
27 September 2039,Sunday,Christy  Olson,Nestle Maxibon Cookie,2,257.00,514,Surat,West,,,,,,,,,
28 September 2039,Monday,Jenny  Garcia,Nestle Smarties Pop-Up,4,247.00,988,Shimla,North,,,,,,,,,
29 September 2039,Tuesday,Cassandra  Franklin,Nestle Rolo Potz,10,449.00,4490,Delhi,North,,,,,,,,,
30 September 2039,Wednesday,Robert  Munoz,Nestle Toffee Crumble,2,443.00,886,Delhi,North,,,,,,,,,
01 October 2039,Thursday,Ivan  Adkins,Nestle Rolo Potz,1,460.00,460,Mumbai,West,,,,,,,,,
02 October 2039,Friday,Carla  Mccormick,Nestle Maxibon Cookie,2,133.00,266,Varanasi,North,,,,,,,,,
03 October 2039,Saturday,Lorraine  Gibson,Nestle Fab,2,458.00,916,Kolkata,East,,,,,,,,,
04 October 2039,Sunday,Bethany  Pena,Nestle Toffee Crumble,2,446.00,892,Nagpur,West,,,,,,,,,
05 October 2039,Monday,Elvira  Bowman,Nestle Kit Kat Cone,2,242.00,484,Srinagar,North,,,,,,,,,
06 October 2039,Tuesday,Cassandra  Franklin,Nestle Nobbly Bobbly,12,499.00,5988,Delhi,North,,,,,,,,,
07 October 2039,Wednesday,Felicia  Jennings,Nestle Smarties Pop-Up,3,463.00,1389,Pune,West,,,,,,,,,
08 October 2039,Thursday,Christina  Fuller,Nestle Kit Kat Cone,2,365.00,730,Nagpur,West,,,,,,,,,
09 October 2039,Friday,Rachel  Gomez,Nestle Toffee Crumble,2,261.00,522,Delhi,North,,,,,,,,,
10 October 2039,Saturday,Bobbie  Ryan,Nestle Aero Mint Potz,2,239.00,478,Darjeeling,East,,,,,,,,,
11 October 2039,Sunday,Kyle  Carr,Nestle Aero Mint Potz,3,336.00,1008,Delhi,North,,,,,,,,,
12 October 2039,Monday,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,456.00,912,Shimla,North,,,,,,,,,
13 October 2039,Tuesday,Eddie  Green,Nestle Nobbly Bobbly,6,248.00,1488,Durgapur,East,,,,,,,,,
14 October 2039,Wednesday,Andrew  Meyer,Nestle Rowntree Fruit Pastil,14,254.00,3556,Mumbai,West,,,,,,,,,
15 October 2039,Thursday,Charlie  Wood,Nestle Milky Bar Stick,1,273.00,273,Agra,North,,,,,,,,,
16 October 2039,Friday,Ellen  Weaver,Nestle Kit Kat Cone,3,441.00,1323,Hyderabad,South,,,,,,,,,
17 October 2039,Saturday,Edwin  Malone,Nestle Rolo Potz,3,394.00,1182,Kolkata,East,,,,,,,,,
18 October 2039,Sunday,Salvador  Bass,Nestle Fab,3,470.00,1410,Goa,West,,,,,,,,,
19 October 2039,Monday,Marion  Glover,Nestle Nobbly Bobbly,4,134.00,536,Durgapur,East,,,,,,,,,
